Status	CodigoSAP	Conta	CUP	Negocio	OrganizacaoVendas	ListaPrecoCodigo	ListaPrecoNome	DataFixacaoPreco	GrupoPreco	CondicaoPagamento	CodigoCondicaoPagamento	CodigoProduto	StatusVenda	M2PorCx	ClasseUso	CoefAtrito	Origem	Diferenciais	Produto	QtdePallet	Espessura	Hierarquia1	Hierarquia2	Hierarquia3	CodigoBarras	NCM	CEST	PesoBruto	PesoLiquido	UnidadeMedidaPeso	Moeda	PercentualAcrescimo	PercentualAVP	ValorAVP	PercentualMVA	ValorLista	ValorPis	PercentualPis	ValorCofins	PercentualCofins	ValorICMS	PercentualICMS	ValorIPI	PercentualIPI	ValorICMSST	ValorLiquido	ValorMercadoriaVista	ValorMercadoriaPrazo	ValorDaNF	QtdeMultiplaPorEmbalagem	PercentualDescontos	PercentualIcmsDestino	ValorIcmsDestino	ValorIB3S	ValorCBS3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.00F.51	DECA MIX GERAL						CX AC DUO FAST/SPOT/RAV/ASPEN/IZY-AZUL	0		Deca - Peca Grande	Competitivo	Cx. Acoplada Univ. Competitivo	'7894200787242	6910.90.00		16,597	16,203	KG	BRL	0	0,88	0,98	0	111,15	2,07	1,65	9,52	7,6	17,09	12	0	0	0	112,13	141,14	142,39	142,39	1	0	23	2,3	0,11	1,02
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.21F.BARB.26	DECA MIX GERAL						Caixa Acoplada Monoc Axis Barbante	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894202001261	6910.90.00		14,722	14,192	KG	BRL	0	0,88	2,34	0	295,78	4,95	1,65	22,81	7,6	40,92	12	0	0	0	298,12	338	341	341	1	0	23	2,3	0,27	2,45
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.33050.17	DECA MIX GERAL						CUBA DE EMBUTIR RETANGULAR 50 CM BR	0		Deca - Peca Grande	Luxo	Cuba Slim	'7894202013738	6910.90.00		13,571	12,576	KG	BRL	0	0,88	3,45	0	412,96	7,3	1,65	33,61	7,6	60,31	12	0	0	0	416,41	498,13	502,55	502,55	1	0	23	2,3	0,4	3,61
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.01.37	DECA MIX GERAL						ASSENTO PP IZY/TARGA/RAVENA/STUDIO-CREME	0		Deca - Peca Pequena	Competitivo	Assento Plástico	'7894200757825	3922.20.00		1,018	0,928	KG	BRL	0	0,88	0,36	0	45,46	0,76	1,65	3,51	7,6	6,29	12	0	0	0	45,82	51,95	52,41	52,41	5	0	23	2,3	0,04	0,38
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.05F.17	DECA MIX GERAL						CX ACOPL DUO RAV/ASPEN/IZY/FLEX/SKIDS-BR	0		Deca - Peca Grande	Competitivo	Cx. Acoplada Univ. Competitivo	'7894202000691	6910.90.00		9,585	9,583	KG	BRL	0	0,88	1,01	0	114,72	2,13	1,65	9,83	7,6	17,64	12	0	0	0	115,73	145,67	146,96	146,96	1	0	23	2,3	0,12	1,06
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.111.37	DECA MIX GERAL						BACIA P/CAIXA ACOPL IZY-CREME	0		Deca - Peca Grande	Competitivo	Izy	'7894200774761	6910.90.00		14,951	14,951	KG	BRL	0	0,88	1,7	0	192,63	3,58	1,65	16,5	7,6	29,61	12	0	0	0	194,33	244,6	246,77	246,77	1	0	23	2,3	0,2	1,77
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'LC.31.17	DECA MIX GERAL						CUBA DE PISO KIDS - BR	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202006310	6910.90.00		45,089	45,034	KG	BRL	0	0,88	26	0	3110,43	54,96	1,65	253,16	7,6	454,23	12	0	0	0	3136,43	3751,97	3785,28	3785,28	1	0	23	2,3	3,02	27,21
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.217.95	DECA MIX GERAL						ASS POL SLOW QUADRA/POLO/UNIC/AXIS-EB/CR	0		Deca - Peca Pequena	Médio	Assento Poliéster Médio	'7894200729877	3922.20.00		0,34	0,34	KG	BRL	0	0,88	10,5	0	1325,54	22,19	1,65	102,21	7,6	183,39	12	0	0	0	1336,04	1514,79	1528,24	1528,24	5	0	23	2,3	1,22	10,98
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.21T.17	DECA MIX GERAL						CX POLO/UNIC/PIANO/AXIS/LIVING-TOUCH- BR	0		Deca - Peca Grande	Médio	Cx. Acoplada Univ. Médio	'7894202006785	6910.90.00		14,627	14,454	KG	BRL	0	0,88	4,37	0	551,42	9,23	1,65	42,52	7,6	76,29	12	0	0	0	555,79	630,16	635,75	635,75	1	0	23	2,3	0,51	4,57
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.13050.M.94	DECA MIX GERAL						CUBA RETANG APOIO C MESA 50CM-ÉBANO FC	0		Deca - Peca Grande	Luxo	Cuba Slim	'7894202009991	6910.90.00		14,68	14,68	KG	BRL	0	0,88	5,06	0	605,54	10,7	1,65	49,28	7,6	88,43	12	0	0	0	610,6	730,43	736,91	736,91	1	0	23	2,3	0,59	5,3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.470.17	DECA MIX GERAL						BACIA PARA CAIXA ACOPLADA AXIS - BRANCO	0		Deca - Peca Grande	Médio	Axis	'7894200742852	6910.90.00		25,757	25,757	KG	BRL	0	0,88	3,71	0	468,38	7,84	1,65	36,12	7,6	64,8	12	0	0	0	472,09	535,25	540	540	1	0	23	2,3	0,43	3,88
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.127.94	DECA MIX GERAL						CUBA SOB MESA POSTERIOR 605X390MM-EB FSC	0		Deca - Peca Grande	Luxo	Cuibas de Sobrepor Luxo	'7894200729471	6910.90.00		7,811	7,461	KG	BRL	0	0,88	7,49	0	895,65	15,83	1,65	72,9	7,6	130,8	12	0	0	0	903,14	1080,39	1089,98	1089,98	1	0	23	2,3	0,87	7,83
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'M.715.17	DECA MIX GERAL						MICTORIO PEQUENO-BRANCO	0		Deca - Peca Grande	Competitivo	Mictório Competitivo	'7894200775362	6910.90.00		9,99	9,99	KG	BRL	0	0,88	2,77	0	331,51	5,86	1,65	26,98	7,6	48,41	12	0	0	0	334,28	399,88	403,43	403,43	1	0	23	2,3	0,32	2,9
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.11F.EBFC.94	DECA MIX GERAL						Caixa Acoplada Monoc Carrara EBFC	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894202001346	6910.90.00		15,502	14,832	KG	BRL	0	0,88	3,75	0	472,99	7,92	1,65	36,47	7,6	65,44	12	0	0	0	476,74	540,52	545,32	545,32	1	0	23	2,3	0,44	3,92
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SI.14.GL.MT	DECA MIX GERAL						SUBCONJUNTO BOTAO DE ACIONAMENTO -GL MT	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894200730521	3922.90.00		0,13	0,117	KG	BRL	0	0,88	1,45	0	165,13	3,07	1,65	14,15	7,6	25,38	12	0	0	0	166,58	209,67	211,53	211,53	18	0	23	2,3	0,17	1,52
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.415B.17	DECA MIX GERAL						ASSENTO DUCHA LUZ NOTURNA	0		Deca - Peca Pequena	Médio	Assento Plástico Médio	'7894202011611	3922.20.00		1,53	1,228	KG	BRL	0	0,88	5,42	0	683,79	11,34	1,65	52,21	7,6	28,63	4	0	0	0	689,21	709,35	715,65	715,65	6	0	23	2,3	0,62	5,61
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.81.95	DECA MIX GERAL						BIDE C/1 FURO MONTE CARLO-EBANO	0		Deca - Peca Grande	Médio	Monte Carlo	'7894200760719	6910.90.00		19,083	19,083	KG	BRL	0	0,88	2,06	0	259,83	4,35	1,65	20,04	7,6	35,95	12	0	0	0	261,89	296,93	299,57	299,57	1	0	23	2,3	0,24	2,15
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.9.95	DECA MIX GERAL						BIDE C/3 FUROS RAVENA-EBANO	0		Deca - Peca Grande	Competitivo	Ravena	'7894200712046	6910.90.00		15,603	15,603	KG	BRL	0	0,88	1,67	0	210,39	3,52	1,65	16,22	7,6	29,11	12	0	0	0	212,06	240,44	242,57	242,57	1	0	23	2,3	0,19	1,74
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'BV.61.17	DECA MIX GERAL						BIDE C/1 FURO DUCHA VERT CARRARA-BRANCO	0		Deca - Peca Grande	Luxo	Carrara	'7894200761051	6910.90.00		21,624	21,624	KG	BRL	0	0,88	7,14	0	901,86	15,1	1,65	69,54	7,6	124,77	12	0	0	0	909	1030,61	1039,76	1039,76	1	0	23	2,3	0,83	7,47
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.21040.17	DECA MIX GERAL						CUBA SOBREPOR QUADRADA 40cm BRANCO	0		Deca - Peca Grande	Médio	Cuba Slim	'7894202012601	6910.90.00		10,904	10,904	KG	BRL	0	0,88	3,14	0	376,06	6,65	1,65	30,61	7,6	54,92	12	0	0	0	379,2	453,62	457,65	457,65	1	0	23	2,3	0,37	3,29
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.33060.MDE.17	DECA MIX GERAL						CUBA DE EMBUTIR RETANG COM MESA 60 CM BR	0		Deca - Peca Grande	Luxo	Cuba Slim	'7894202014025	6910.90.00		15,22	14,39	KG	BRL	0	0,88	4,42	0	528,22	9,33	1,65	42,99	7,6	77,14	12	0	0	0	532,64	637,17	642,83	642,83	1	0	23	2,3	0,51	4,62
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.12040.M.BD.17	DECA MIX GERAL						CUBA DE APOIO REDONDA COM DECK - BRANCO	0		Deca - Peca Grande	Competitivo	CUBA BOLD	'7894202003173	6910.90.00		9,613	9,413	KG	BRL	0	0,88	1,35	0	152,98	2,85	1,65	13,11	7,6	23,52	12	0	0	0	154,33	194,25	195,97	195,97	1	0	23	2,3	0,16	1,41
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.165.17	DECA MIX GERAL						ASS PP SLW E EASY IZY/RAV/STUDIO - BRANC	0		Deca - Peca Pequena	Competitivo	Assento Plástico com Slow Close	'7894200780373	3922.20.00		1,8	1,8	KG	BRL	0	0,88	0,74	0	93,52	1,55	1,65	7,14	7,6	3,92	4	0	0	0	94,26	97,02	97,88	97,88	5	0	23	2,3	0,09	0,77
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.50A.23							CAIXA ACOPL C/TAMPA JADE-A CARAMELO	0		Deca - Peca Grande	Competitivo	Jade	'7894200798484	6910.90.00		11,526	11,171	KG	BRL	0	0,88	1,36	0	154,89	2,88	1,65	13,27	7,6	23,81	12	0	0	0	156,25	196,66	198,41	198,41	1	0	23	2,3	0,16	1,43
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.12040.GT.26	DECA MIX GERAL						CUBA DE APOIO GOTA 40CM - BARBANTE	0		Deca - Peca Grande	Luxo	Cuba Gota	'7894202003197	6910.90.00		8,95	7,6	KG	BRL	0	0,88	4,44	0	530,62	9,38	1,65	43,19	7,6	77,49	12	0	0	0	535,06	640,07	645,75	645,75	1	0	23	2,3	0,52	4,64
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'A.300E.17	DECA MIX GERAL						PAPELEIRA ESQUERDA J ALMEIDA - BR	0		Deca - Peca Grande	Luxo	Jader Almeida	'7894202002138	6912.00.00		2,103	1,974	KG	BRL	0	0,88	3,19	0	402,46	6,74	1,65	31,03	7,6	55,68	12	30,16	6,5	0	405,65	459,92	464	494,16	1	0	23	2,3	0,37	3,33
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.12.17	DECA MIX GERAL						LAVATÓRIO PEQ 390X290X165MM - BR	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200749783	6910.90.00		8,109	8,109	KG	BRL	0	0,88	0,38	0	48,41	0,81	1,65	3,73	7,6	6,7	12	0	0	0	48,79	55,32	55,81	55,81	1	0	23	2,3	0,04	0,4
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.1050.47							CUBA DE SOBREPOR REDONDA - MENTA	0		Deca - Peca Grande	Médio	Cubas de Sobrepor Médio	'7894202008109	6910.90.00		7,945	7,115	KG	BRL	0	0,88	0,75	0	89,9	1,59	1,65	7,32	7,6	13,13	12	0	0	0	90,65	108,44	109,4	109,4	0	0	23	2,3	0,09	0,79
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.1093.95							CUBA DE APOIO OVAL FACETADA - EBANO	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894200747437	6910.90.00		11,757	11,757	KG	BRL	0	0,88	0,96	0	115,35	2,04	1,65	9,39	7,6	16,84	12	0	0	0	116,31	139,13	140,37	140,37	1	0	23	2,3	0,11	1,01
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.237.CT.MT.22	DECA MIX GERAL						ASS POLIE SL CLOSE AP.237-MAR.FSC/CT MT	0		Deca - Peca Pequena	Luxo	Assento Poliéster Luxo	'7894202008413	3922.20.00		4,4	4,4	KG	BRL	0	0,88	11,26	0	1421,48	23,8	1,65	109,61	7,6	196,66	12	0	0	0	1432,74	1624,42	1638,84	1638,84	5	0	23	2,3	1,31	11,78
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.232.94	DECA MIX GERAL						BACIA CONVENC SUSPENSA LK-EBANO FSC	0		Deca - Peca Grande	Luxo	LK	'7894200708704	6910.90.00		27,166	26,052	KG	BRL	0	0,88	11,27	0	1423,4	23,83	1,65	109,75	7,6	196,93	12	0	0	0	1434,67	1626,61	1641,05	1641,05	1	0	23	2,3	1,31	11,79
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'BC.10A.37							BACIA CONVENC BELIZE-A-CREME	0		Deca - Peca Grande	Competitivo	Belize	'7894200785354	6910.90.00		14,06	14,06	KG	BRL	0	0,88	1,24	0	141,47	2,63	1,65	12,12	7,6	21,75	12	0	0	0	142,71	179,63	181,22	181,22	1	0	23	2,3	0,14	1,3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'A.586.51	DECA MIX GERAL						PORTA TOALHA C/BASTAO PLASTICO-AZUL	0		Deca - Peca Pequena	Pecas de Reposição	Peca Reposição	'7894200764250	6912.00.00		0,697	0,662	KG	BRL	0	0,88	0,16	0	18,48	0,34	1,65	1,58	7,6	2,84	12	1,54	6,5	0	18,64	23,46	23,67	25,21	1	0	23	2,3	0,02	0,17
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.01.60	DECA MIX GERAL						ASSENTO PP IZY/TARGA/RAVENA/STUD-VERDE	0		Deca - Peca Pequena	Competitivo	Assento Plástico	'7894200757849	3922.20.00		1,018	0,928	KG	BRL	0	0,88	0,34	0	42,94	0,72	1,65	3,31	7,6	5,94	12	0	0	0	43,28	49,07	49,51	49,51	5	0	23	2,3	0,04	0,36
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.330.94	DECA MIX GERAL						BACIA P/CAIXA  ACOPLADA  PIANO-EBANO FSC	0		Deca - Peca Grande	Luxo	Piano	'7894200797975	6910.90.00		35,447	33,807	KG	BRL	0	0,88	13,56	0	1541,33	28,67	1,65	132,05	7,6	236,94	12	0	0	0	1554,89	1957,08	1974,46	1974,46	1	0	23	2,3	1,58	14,19
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'C.10.87	DECA MIX GERAL						COLUNA P/LAVAT IZY/RAVENA/ASPEN-CZ REAL	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200704843	6910.90.00		7,36	7,36	KG	BRL	0	0,88	0,53	0	66,77	1,12	1,65	5,15	7,6	9,24	12	0	0	0	67,3	76,3	76,98	76,98	1	0	23	2,3	0,06	0,55
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.11T.22	DECA MIX GERAL						CX ACOPL TOUCHLESS CARR/NUOVA-MARROM FSC	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894202007690	6910.90.00		15,264	15,094	KG	BRL	0	0,88	6,8	0	858,65	14,37	1,65	66,21	7,6	118,79	12	0	0	0	865,45	981,23	989,94	989,94	0	0	23	2,3	0,79	7,12
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.217.17	DECA MIX GERAL						ASS POL SLOW QUADRA/POLO/UNIC/AXIS-BR/CR	0		Deca - Peca Pequena	Médio	Assento Poliéster Médio	'7894200729860	3922.20.00		0,169	0,169	KG	BRL	0	0,88	9,13	0	1152,46	19,29	1,65	88,86	7,6	159,44	12	0	0	0	1161,59	1317	1328,69	1328,69	5	0	23	2,3	1,06	9,55
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.75.51							ASSENTO PLASTICO ASPEN - AZUL	0		Deca - Peca Pequena	Competitivo	Assento Plástico	'7894200710202	3922.20.00		1,154	1,065	KG	BRL	0	0,88	0,14	0	17,31	0,29	1,65	1,33	7,6	2,4	12	0	0	0	17,45	19,78	19,96	19,96	5	0	23	2,3	0,02	0,14
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.2362.94	DECA MIX GERAL						ASS TERMO SLOW LK/CARRARA/NUOVA - EBFC	0		Deca - Peca Pequena	Luxo	Assento Termofixo Luxo	'7894202003807	3922.20.00		2,75	2,5	KG	BRL	0	0,88	1,74	0	220,18	3,65	1,65	16,81	7,6	9,22	4	0	0	0	221,92	228,4	230,43	230,43	5	0	23	2,3	0,2	1,81
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.1050.30	DECA MIX GERAL						CUBA DE SOBREPOR REDONDA - CACAO	0		Deca - Peca Grande	Médio	Cubas de Sobrepor Médio	'7894202007355	6910.90.00		7,945	7,115	KG	BRL	0	0,88	4,68	0	559,91	9,89	1,65	45,57	7,6	81,77	12	0	0	0	564,59	675,38	681,38	681,38	0	0	23	2,3	0,54	4,9
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'TQ.03.17	DECA MIX GERAL						TANQUE GD 600X500MM-BRANCO	0		Deca - Peca Grande	Médio	Tanque Medio	'7894200709787	6910.90.00		27,943	27,943	KG	BRL	0	0,88	4,8	0	606,61	10,15	1,65	46,77	7,6	83,92	12	0	0	0	611,41	693,22	699,37	699,37	1	0	23	2,3	0,56	5,03
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.131.17	DECA MIX GERAL						CUBA SOB RET 605X475MM-BR	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202004637	6910.90.00		16,243	15,843	KG	BRL	0	0,88	5,26	0	629,35	11,12	1,65	51,22	7,6	91,91	12	0	0	0	634,61	759,15	765,89	765,89	1	0	23	2,3	0,61	5,5
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.133.17	DECA MIX GERAL						BACIA P/CX ACOPL SAID HORIZ NUOVA-BRANCO	0		Deca - Peca Grande	Médio	Nuova	'7894200773153	6910.90.00		25,742	25,742	KG	BRL	0	0,88	8,65	0	1092,63	18,29	1,65	84,25	7,6	151,17	12	0	0	0	1101,28	1248,62	1259,71	1259,71	1	0	23	2,3	1,01	9,05
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.91.17							LAVATORIO 560X460MM RAVENA-BRANCO	0		Deca - Peca Grande	Competitivo	Ravena	'7894200702320	6910.90.00		13,612	13,612	KG	BRL	0	0,88	0,36	0	44,92	0,75	1,65	3,46	7,6	6,22	12	0	0	0	45,28	51,34	51,8	51,8	1	0	23	2,3	0,04	0,37
